id,Comment,Sentiment
15037,This dress looks so cute in the pictures-i love the style. ordered typical size and it was huge-felt like many sizes too big.,Negative
15040,"I love my new dress! it is comfy, classy and so easy to wear! you can dress it up or down with ease. im looking forward to seeing more styles from this designer. i hope soon!! dont miss out on this dress. its a must have for your wardrobe!",Positive
15042,The fabric and colors of this dress are beautiful but the fit is terrible. i had to go up a size to get a fit in the waist but it was then incredibly loose in the shoulders. what a pity. had to return.,Negative
15045,"Gorgeous pattern and colors for autumn. maeve does me good when it comes to maxi dresses. i have to say that the sizing is all over the place! i am generally a medium, but the small and xs (?!) fit me well also. the stretchiness of the jersey is very comfortable and forgiving, except at the ruched waistband, which took longer to stretch out, but it did eventually. i do need to hem if i want to wear flats, but the length works for my higher heels. there are pockets and a lining to my knees. i am",Positive
15046,"I love boiled wool paired with classic silhouettes and this bonette combines best of both. the fabric is soft, not too substantial but still warm for my climate, goes great with many outfit combinations, has a flexible cut for my body type. i chose to to buy the size small and while its a little tight in the upper sleeves (because my upper arms are chubby) i can work with it when i wear the right top. the medium was a just a bit too boxy for the profile i wanted but i may get it any way in the",Positive
15048,Completely versatile and absolutely perfect for days when my pea coat is too heavy. looks amazing with jeans or with slacks for work. i highly recommend this jacket!,Positive
15050,"I wanted to love this dress!! i eyed it for months before deciding to purchase, and when i hit submit, i purchased a size down, given the prior reviews. excitedly, i whiled away the moments until it appeared in my mailbox. as soon as this dress was delivered, i ripped it out of its packaging and ooohed and aaahed over the beautiful lace overlay and the halter cut. hurriedly, i pulled the dress over my head, allowing it to drape over my body. and drape it did, but not in a good way; rather, the d",Negative
15054,"This top looks beautiful online. when i got it, it looks nothing like the pic. its wide, too much fabric, no shape and so unflattering. its definitely going back",Negative
15057,"Really wanted to love this, especially with the lacing and long length for this off-the-shoulder top. when the top arrived, the lacing was stiff and length of the straps were long so that the bottom of the lace didnt completely cover my black strapless bra (and i felt it sat a bit too low down my chest). thought about taking in the straps but then the area around the armpits would be uncomfortable. i did love the length of the top though. wish this top was a keeper, but going to have to return.",Negative
15058,I went a size down on this top. it was to billowy in my regular size. it has the elastic waist but it was bunching up too much in that area. i love the embroidery. . it is gorgeous. . will have to hand wash for sure.,Positive
15059,I was really disappointed when i tried this top on. the design and cut of the neckline is very bulky and just off. the cut of the top overall was just off.,Negative
15060,Very unflattering and no shape or flair. lots of extra material but no swing or shape. do not recommend.,Negative
15061,"I love the idea of this top, but there is just way too much fabric involved in person! im 52 and usually wear a small or medium to accommodate a fuller chest. i ordered a small and it fit fine around the chest but the huge swing hem combined with the slightly stiff fabric is just enormously unflattering. i feel like they could have made about 3 shirts out of it. i think the picture must have it pinned a ton in the back, the silhouette is nothing like shown. if there were just less fabric, i wo",Negative
15067,"The colors of this top are perfect for spring, i love the embroidery and like the sleeves with the ties at the bottom. what i didnt like and primary reason i may be returning, is the elastic bottom. it cuts off at an awkward spot on my waist and makes my top section look short and wide. i am very disappointed about this, as the rest of the blouse is gorgeous.",Negative
15068,"The fabric on this shirt was beautifully woven and so soft/cozy. but the shirt was so wide! im 52, 103lbs and got an xs. there was room for two of me in there. it draped very well, but instead of looking slouchy and cool, it just looked too big. so, back it goes.",Negative
15069,"Then this one is for you! so disappointed upon receipt of this skirt, as i had been eyeing it for a while and was excited to see it on sale. based upon the pictures, i thought the black stitching was just an interesting outline detail, but it is actually masking this skirts ugly secret:  a pouch. yes, it literally has a pouch smack dab in the middle of your abdomen, which does not lay flat. the material also looks rather snag prone and already had a few pulls in spots.                 this one",Negative
15070,"Sadly, going back. ordered m, light color option, very difficult to pull over my head, not a good sign. got it on and neckline looked attractive (height w/o being a mock turtle), but whole thing a bit small around middle. could order the l, but im not liking the feeling of the fabric, it feels tight with restrictive and nonuniform stretch: 33 cotton/27 poly/27 acrylic and 95 rayon/5 spandex contrast, which must mean the stripes. combine w/fact that the two wide stripes are right at my middle",Negative
15071,Coh emerson style jeans are the best fit and style. the pacifica color is a light blue and nice for spring and summer. i love the slim boyfriend. i have thighs and they fit like a skinny without being super tight. there is just enough stretch. no holes either. they are easy to dress up or down and have become my new favorites.,Positive
15077,"This top doesnt at all fit like it does on the model. the mid section is very wide and boxy and the material is thick and almost sweatshirt-like. i typically wear size small or 4, but perhaps an xs mightve fit or looked better. sadly i must return this shirt.",Negative
15080,"I love peasant shirts so wanted to try it. cute top, but v-neck was lower than i was expecting. i have to wear an undershirt under this for that and also because of sheerness. fyi- shirt is off-white so stark white cami didnt work. was struggling to find something, but have the leana v-neck in navy- worked perfect and follows neckline exactly. now really cute! need something not long sleeves to wear under for spring weather here, but will keep and try to figure it out. 54, 135 lbs, ordered xs.",Positive
15081,"I bought this top in lilac size s since other reviewers said it has a lot of fabric. the color and the quality were great -- loved that it had the lining underneath. if your bust is bigger than an a cup, beware. the top basically flared out from the farthest point on my bust and the fabric below just hung there. it was a pregnancy look. perhaps thats why the model has her arms crossed in front -- to give the illusion that it tapers in below the ribs, but it does not. unfortunately, this one is",Negative
15083,"At first i was taken by the beautiful lacework and the pictures online showing what appeared to be a loose but shaped silhouette. the pictures must have been staged with pins in the back because, in person, the shirt fits like a circus tent. without exaggeration, there is a surplus of about 16 inches.

the material is still beautiful. and because of that, i havent decided whether ill return this shirt or try cutting out some excess fabric to create a cleaner, more fitted shape.",Negative
15084,"Ive been waiting for this to go on sale, and just picked one up in store. the details and style of this blouse do not disappoint! since its billowy in nature, a size smaller fits me perfectly.",Positive
15087,This top has really beautiful lace detail. the color is much deeper pink than the picture online. i ordered the xs petite and it fits fine but i like my tops longer so i wish i had gotten the regular xs instead. it is very pretty!,Positive
15090,"I really wanted to love this top, but there is way too much fabric. it looks nothing like the pictures. it was more like a maternity top vs. a swingy top. ill be returning this one.",Negative
15092,"I saw this peasant blouse online and thought it looked cute, but not really enough to spend the money on. i purchased a few other things instead. i happened to go into the store to see a different top in person and spotted this one. it is definitely cuter in person. as with most tops like this, it is baggy and loose. however, probably due to the elastic at the bottom, this one doesnt look overly big and shapeless. just a pretty top that will be perfect for spring. for reference, i am 56 115, a",Positive
15093,"I keep trying to find a peplum that works for me, but so far i have been unsuccessful. i just do not think that my shape and the peplum shape play well together?aside from the peplum issue, this shirt had a massive amount of material and runs large. the material alone is thick, making it a bulkier shirt, then add the volume of the peplum and i looked (and felt) huge. needless to say, this one was returned, sale or no sale.",Negative
15095,"Did not work for me. whatsoever. the stripes were adorable but the piece just didnt fit like on the model. the collar was practically choking me and the tie just didnt make my figure look the way it normally does. aka i looked frumpy and chunky, which im not. going back.",Negative
15097,So this may be my least favorite thing i have ever bought from retailer. this top had so much extra material it was like wearing a bag or parachute. it looked a million times cuter in the photos.,Negative
15101,Every so often the perfect pair of bottoms comes along. this style was it for me. im tall 59 so the length fits perfect for a crop wide leg trouser. i will be able to wear these in the summer as they are light weight enough and also into fall before it gets too cold. cant wait to wear them. extra bonus i got them on sale. if you are short these will probably be more like a long leg trouser on you. also fit true to size.,Positive
15102,"Cant say enough about these pants.
i often find leggings to be to revealing when wearing them with long but not long enough top. i have a longer torso so finding tops that hit this sweet spot is an issue for me. i also dont love long flowy tops with jeans all the time. the portions look all off and i look and feel heavy in my middle section.
cue these darlings! with out any buttons, zippers on the front your shirts will lay flat and crisp. i feel comfortable and appropriate at my causal work o",Positive
15106,"Oh how i dread online shopping for bikinis...especially bottoms. however, these bottoms are incredible. the fit is perfect. you know when you are wearing normal underwear and you ask yourself... why cant bathing suit bottoms just fit like this? these bikini bottoms do! you cant tell by the picture but they are a really great weight...not too thick and bulky...very flattering...perfect rear coverage...doesnt pinch your sides.truly the most flattering bottoms ive found in a long time. worth",Positive
15108,I love white blouses in the summer. this one is perfect. bought one size down and it is perfect. the lovely tailored neck is very flattering and hard to find. i do send it to the cleaners just to make sure it keeps that crisp cool look for hot summer days.,Positive
15112,Ordered in my normal size large and i love it. beautiful fit. striking pattern thats quite slimming. the stripes are deep chocolate next to a mauve purple gray on a white background. it looks black so lots of colors would work on top. the fabrication is a soft rib knit and it has a substantial elastic waistband. it overlaps in the front and the opening falls a bit  high so that may be a deal breaker for some because it does expose some upper thigh. i like the look but im 53 so it works well,Positive
15124,"This is a comfortable and easy shirt that is meant to be slightly looser. i wear a size small in all cloth and stone and found this shirt to be true to size. the extra small was too tight in the shoulders and didnt have the right look to it.

same fabric as my other cloth and stone items, however, i had to steam the cuffed sleeves and back pleating after washing and drying to make it look nice and crisp. also, the cuffed sleeves are sewn that way, which i like.",Positive
15125,"Granted that i am not as reed thin, or as young, as the model. but i am tall and reasonably slender. i have long hands and small wrists, which would be a factor in the overall effect of this garment. this poncho looked like some sad old stretched out who-knows-what that youd keep in the car for emergency purposes, in case you needed warmth if the car broke down in a snowstorm -- and i have one of those foldable reflective blankets in the glove box for that purpose. i was looking for a statement",Negative
15127,"I saw this sweater on-line and loved it until i tried it on. im 5-7, flat chested, 135 pounds and i ordered a size small. the sweater fit everywhere except for my arms. this sweater will work great if you are short. consider making your sweaters a little longer, because i do not consider myself tall.",Negative
15134,"Was looking more for a tailored, blazer like chino jacket. this was just too bulky. usually wear a 00p, ordered the 00, and could have put a chunky sweater underneath. 54, 110 lbs, 32c for reference.",Negative
15142,"Originally got one with a stain. retailer quickly sent a replacement,
useful with many skirts and pants. well made.",Positive
15146,"This top is beautiful! but the fabric is really stiff and itchy. in addition, its rather cropped or short. the real disaster and heart break for me was when i washed it. the tag recommends dry cleaning, but allows for hand washing. i should have dry cleaned - it shrunk even more when i washed it on delicate setting in cold. too bad, because this looks so cute the first time you wear it. if youre up for a dry cleaning bill and dont mind a little stiff scratchy material, youll be fine buying t",Negative
15148,"These jeans are so great, im thinking of getting a second pair for when the first wear out, despite the price. they hug my curves and make me feel like a bombshell. the fabric and stitching is all good quality and sturdy - these are comfy but they definitely are not thin like legging jeans. love them!",Positive
15149,Looks and fits just like the picture. fabric is nice and soft. looking forward to wearing this tunic as soon as the weather cools just a little,Positive
15150,"I bought this in rose and i really like the jacket. the color is not rose but the picture is accurate. it is more terra cotta as previous reviewers said. it is pretty casual but you can dress it up with a chunky necklace and dressy boots. i do wish it was a tad more fitted in the waist. i think it looks better buttoned, but i do wear it open as well.",Positive
15155,"The dress i received was not in the least what i was expecting, and in the best way possible. i initially purchased the dress as something i could wear to work, but when i put it on, it was clear the dress was meant for something a bit more fun. its more along the lines of a sweater dress and is very flattering and chic.",Positive
15158,"I fell in love with this tunic on instagram, and couldnt wait to find it during the tops promotion. it was absolutely not a disappointment. as the other reviewer mentioned, the colors of the embroidery are brighter than they appear in the online images, and this actually makes the shirt more beautiful--theyre rich and fallish, but not at all over the top.

im thrilled with the quality and overall cut of this tunic. i would agree that it might be best to run to a larger size in a range--i di",Positive
15160,"Nice fit, wish it was a little longer but i really do like it and feel good when i wear it",Positive
15163,"So soft. a casual tunic, yet polished and interesting enough for work. darker blue than the photo, and the colors are much brighter and prettier in person.",Positive
15165,There were no reviews when i ordered this tunic so nothing to help gauge fit. it is very cute but the fit is strange - very narrow in the shoulders and chest.,Negative
15175,"This poncho is perfect! the slits on the side may seem intimidating at first, but wear a flowy tank under neath it for a nice added detail. its easy to wear over a fitted dress as well, or a high-waisted full skirt.
i have red hair and the gold looks amazing with that hair color. but the grey and creme are neutral and go well with a lot of options.",Positive
15178,"Like another reviewer, i initially passed by this sweater and thought nothing of it until i noticed it on display... super cute and ultra comfy... the kind of sweater that just beckons to be warn in the fall. i purchased this in the olive color and just love it. very cute and flattering for a poncho-type sweater. i do think it runs a bit large so i sized down for the perfect fit. i highly recommend this item!",Positive
15179,"Other than the color (i got the rose color), which is great, i think my favorite part about this jacket is that the sleeves are actually long enough. i am 57 and the sleeves come right to my wrists, if not just a tad longer onto my hands. its also got some stretch to it so it doesnt make you feel to stiff as you wear it; you can move in it :) its very comfortable and pretty.",Positive
15181,"First, the good: i like the basic shape of the jacket, with its crisply cut lapels
and rounded corners at the bottom...the functional pockets (including the
cool watch pocket), the size of the buttons, the color. i got the honey,
and it was lovely and intense,. now, the bad:
i got the regular 8. the jacket is at least an inch too short. although its
a small, tight 8, the sleeves are strikingly too long. they would have to
be folded, and the lining which would show is not that attractive.",Negative
15182,"This blazer is a nice weight for summer. it is more terracotta than rose, but is still a nice color. the fit is tts and flattering. however, the buttons were almost falling off the one i received. i didnt take this as a sign of great quality and plan to return it.",Negative
15184,"This sweater is beautiful, especially in the bordeaux color. the cable knit in varying directions makes it interesting and unique and the length is great for us short waisted ladies. my big issue with this sweater is the sleeves. there really are no sleeves, just arm holes at the same level as the hem of the sweater, so you feel as if you need to keep your arms pinned to your sides to keep from lifting the sweater up to expose your midsection, or pushing the sleeves way up, which then results in",Negative
15189,"The pattern is cute. its a little more subtle than in the photos. the problems were the skirt are 1: pretty sure it will wrinkle in two seconds and 2: it has buttons down the front of it with no lining behind it. which means, if you sit down wearing this skirt and it doesnt lay quite right, it gaps and you can see whatever is or is not underneath! the buttons are like two inches apart, so its not a tiny little gap. no thanks. also, this skirt fir true to size, it wasnt tight, just gappy.",Negative
15207,"I love this outfit so much and bought the skirt pictured with the top on the model in high hopes my quest for the perfect date night outfit would be ended. not so. for starters the top is much more of a beige in person. a horrible unflattering color that few can get away with successfully. secondly there is just so. much. fabric. it billows and bunches all over the place to wear it out like that as shown would be silly and to tuck it in looks like ive tried to hard to make it work, lastly the",Negative
15211,"Love this chemise. perfect blend of comfort and sexy. i bought it in pink, size small. im a 32d about 115 lbs and if fit perfectly, i could even probably go to an xs, but i didnt want to wait. the fabric is super soft and the color is vibrant. looks exactly like the picture. decent price.",Positive
15212,"Really like these -- they fit really well and look great with a pair of chucks and a sweater if im dressing down a bit, as well as with flats and a nicer blouse. really versatile. im kind of pear-shaped, and these seem to minimize my flaws a bit, too, so that never hurts!",Positive
15217,"Love this chemise. the lace detail is cute, the length of the skirt is longer than many of the night gowns youd find in the cute, not frumpy category, and overall it is super soft and comfortable for lounging and sleeping. bought the large, and im normally around a size 8-10, between medium and large depending on the cut of the item. the large is slightly on the big size, so the straps move around when i sleep. not a big deal for me, so i kept it.",Positive
15220,"I recently purchased this blouse in black. i love the soft yet crepe like fabric and the small bit of negative space trim just above the bust line gives it an air of elegance. comfortable and breathable, i see this becoming a how did i live without this staple.",Positive
15225,"I sized way down and this top was still shapeless and tent-like. the sweatshirt fabric overpowered the cute, feminine details.",Negative
15231,"True to size until it met the laundry! let my disappointment be a lesson -- $80 for a blouse that i no longer recognize. i washed this item as indicated by the care instructions and it shrunk by at least 30%. dry clean this garment, or spot clean at best.",Negative
15234,"I love these jeans! i came on here to see if they were here on sale, and they are but alas, not in my size. i probably wear these three times per week - to work, going out with friends, all over. i got the gray and i would say the color on the site is true to how they look in person. i bought mine in the store and i will say that ive been on the fence about whether theyre gray or purple but the site says gray. if you want a true gray that is a more blue-ish gray, then these are not it because",Positive
15235,"I bought this in the blue and really wanted to like it--i had plans to check sizing and then order it again in the red, as well! however, this skirt falls victim to the recent design trend of using a pattern for a structured skirt but substituting a softer fabric and (horrors!) an elastic waistband. this ended up just looking kind of cheap and sweatshirty as a result. back it went.",Negative
15238,"Another wonderful deletta top is hanging in my closet! i love the cotton. i love the style. medium fit perfect. it is loose around the middle, so soft and comfortable. i purchased the lavender washout. i know i will be wearing this frequently.",Positive
15247,"Great fit, looks excellent with jeans as well as tucked in with a pencil skirt.",Positive
15251,"Super flattering cut and the material is like buttah! no seriously, its like a 10-yr old tee soft! the colors arent even close compared to online, though. the green is a brighter almost grass green and the pink is more like a salmon color. i didnt see the lilac in the store.",Positive
15258,"I wanted to love this dress so badly. it came and the material is beautiful, but when i put it on it fit so awkwardly. there was just no way to make it look good. maybe i needed a smaller size, but oh well.",Negative
15260,I love this top! the fit is perfect and i particularly like the longer back. there is a split between the shorter front and longer back which is brilliant so you can move and sit without it pulling around your bum. looks great with skinny jeans or with leggings. it is very light weight and is perfect for spring. the sleeves are slightly fitted and very comfortable. the quality and construction is great. i am 5 feet and got a petite xs which is perfect.,Positive
15264,"I tried this dress on and thought it was stunning. the cut was just right, it fit all my slight curves. im 58 and 145lbs- a slender build and bought the size 8. it is lined and the material is high quality with an illusion of sheer. the length hits me just on my knees and the look is so audrey hepburn. the belt is made of a grosgrain black material and adds another elegant touch if used; it looks great without it too. of course this dress comes at a high price point, but with the 25% of full p",Positive
15265,"Fits great, comfortable!",Positive
15266,"I love the colors in this dress, its very feminine. however, i wish it came in petite because even the xs is too overwhelming on my frame.",Negative
15267,"This dress is beautiful and unique but if you are more pear shaped get the correct size to fit your hips. it fits very close through the behind --but is stretchy. as i was putting it on and felt it hugging me closely, i thought it would never work - but when i looked in the mirror i found it looked quite nice even though it clings. and the stretch allows plenty of movement. if i size up to allow more room in the hips then i think it will be too loose on top. so i will just wear it with spanx. th",Positive
15270,"This dress fitted me like a glove. i ordered the size 4, at 5ft7 and 130lbs, it was perfect though i could not weigh two pounds more. i cannot wait to wear it, it has that wow thing going for it, very good quality too.",Positive
15271,"This dress is adorable. the ruffles are a very cute detail. the top is a bit transparent. for the price it probably should have included something to make it less transparent, but it is so cute i will just put a cami underneath. runs true to size, my usual xsmall fit perfect (54, 34c, 135 lbs). i didnt find the top to be that blousy, i thought it was perfect for me.",Positive
15273,I love the dress as shown in the photo. thankfully i had a chance to see the dress in the store. it is sheer. can see thru it. can not wear this to work.,Negative
15274,"Despite the delicacy of the fabric and femininity of the patterns, the cut of this blouse is rather androgynous and not in a flattering or modern way. ick. so disappointed.",Negative
15275,This is a comfortable tunic piece with ample rear coverage. it is lightweight and there is room to layer a thin tank top underneath.the ivory is a marled heather with ivory buttons. it is not anything special in terms of style but it will serve the purpose of being a casual separate for around the house or for a quick errand.,Negative
15278,"This is my third byron lars and as usual it is absolutely gorgeous and so worth the price. it completely flatters the body and all the details add so much interest, creating a very unique dress.",Positive
15279,"Several months ago i bought the byron lars pieced brocade dress (size 10) its a little large through the torso area but with the belt it fits good enough. since i have loved this dress so much i wanted another byron lars dress so i bought the carissima sheath and the sunrose dress both in a 10. they both were way too big so i ordered a size 8 and they both just barely fit ??? oh was i disappointed....so one more try, i ordered this dress the allusione sheath size 10, and yepeee it fits perfect",Positive
15282,"I bought this in the dark gray and its got a lot of blue undertones to it. its beautiful and flattering in my regular size, not too fitted -- not as loose as on the model but still roomy enough. ill take the advice of a previous reviewer and wash only the armpits when needed. this fabric is so delicate im afraid it will shrink if i ever submerge the whole thing in water. its a gorgeous piece and im happy to have it for the remaining cool days of the season.",Positive
15284,"I love this dress; however, b/c of my broad shoulders i need to size up. i would say if you have a straight and slender frame then its tts. the bottam half was fine it was a tad bit snug around the arm pits for me. it is very cute for spring summer. it is sold out.",Positive
15286,"I loved this top when i first saw it online and it did not disappoint when i received it in the mail. its very lightweight, perfect for spring, cool summer night, early fall. i really like the design and like that you can tuck it in. there is enough fabric in the front to give it a flowy look that i appreciate bc i will be giving birth soon and my post baby body will likely need some coverage! great top!",Positive
15288,"I am so glad i tried this on last minute in my store... it was on a tbale and saw it no hte stylist picks so decided why not try it on. i thought i would need a petite, but hte elngth of the regualr hit me almsot one inch above my knee, which is a sweet spot for me. petite may hit me too high to be able to pull ths casual style at work, (and i wear character shirts with jeans or joggers on the weekends)... so i ordered the 0 for me (the store 0 had a stain on it :-( 

i am 115 lbs for referenc",Positive
15289,"Gorgeous dress, colors as appear in picture, thick material- quality is good. sizing- im usually a size 2 or small, got a small, and it is big in the chest/ length is below the knee. would recommend a size smaller than normal. not a huge deal- small alteration job.",Positive
15291,This dress is good quality but the designers today really need to design their clothing line with the busty woman in mind.,Negative
15292,I love this poncho/sweater. it feels cozy and looks really cool. cant wait til the weather cools down so i can wear it.,Positive
15294,"It gets a little old to receive products over and over that do not match the photo or description of the product, retailer! the photo shows a black pant with blue colored striping. the pants that i got are black with green and brown striping. i find the color combination in the photo to be what i wanted and since the fit was nice (albeit short and im only 55 tall) i would have kept these. unfortunately, the pants that i got are nowhere close to the description so i will be returning them. the f",Negative
15298,"I received these pants, but they are not as pictured, see the photo of the back pockets, there is a detail there that was not on the pants that i received. im not sure about these, the quality is nice, but they are much baggier than shown and i ordered 2 sizes down.",Negative
15299,This is soo cute and definitely runs tts. i ordered both the 6 and the 8 and ended up keeping the 8. i absolutley love this and i think it is unique and fun! i plan to wear it on a vacation in a month.,Positive
15301,"Im 5 feet tall, so dresses are hard to find for me. but, the petite sizes fit accurately. im very pleased with the dress!!!",Positive
15304,"First, thanks retailer for not putting itchy wool or fur in this! its so soft! gorgeous bias for is super flattering for those of us with less than perfect bodies. for reference, im 55, 32dd, 28, 38. size xs/s was perfect.",Positive
15305,Ive worn this twice now and got a ton of compliments on it. its so comfortable and looks great. the lavender color is gorgeous. highly recommend.,Positive
15321,"This is a great quality top. it did not look great on me, since i am quite top heavy. but is lovely.",Positive
15322,"I wish this shirt would not have had so much material. it would make a great maternity top! if you are really thin, it might work for you too.",Negative
15326,"Soft, slouchy, and comfortable.
what more could you ask for?",Positive
15328,"My only wish is that the front waistband were more high-waisted, but other than that, the pants are darling--flattering, vintage yet on-trend and made with high quality fabric and tailoring. i am 52 125 pounds and i bought a size 4. they are a perfect fit.",Positive
15331,"So, i usually find that retailer tops run large (everywhere else im a medium, but im always a small at retailer) but with pants or slacks im usually an 8 and i always have to size up in retailer to a 10, but based on some of the other runs large reviews, i stuck with my normal size 8 and they fit perfectly! super cute. not lined, but the material has a nice weight to it, so that doesnt bother me. will def be wearing to the office.",Positive
15339,"Great design & execution - this is essentially a striped jersey sleeveless turtleneck, made of a nice, high-quality jersey. with a delicate lightweight soft sweater attached over it. so you get this really pretty look where the jersey underlay means the sweater hangs beautifully, no clinging at all. and the sleeves are just the sheer sweater - so pretty.

i got the lavender - looks exactly like the pic. and it is true to size.",Positive
15345,Love this dress. the description says pull over styling but its not. there is a side zipper which i think makes for a better fit. i bought a 4 which fit great. im 54 125 lbs and it hits right above the knee.,Positive
15348,"Best bathing suit bottoms ever. low-rise doesnt work forever, and this bottom is perfect if you want a little more coverage without being too mom-ish. the ruching gives it a really cute retro feel (as opposed to a granny panties feel). my usual size small fits great, and i definitely did not have the problem another reviewer did with it coming up past the belly button (it hits me right where it hits the model in the photo). i just wish they made it in more prints! there are some really cute top",Positive
15349,"I recently bought this dress and wore it once. i really liked it! it was comfy, cute and fit well. but... then i washed it. i followed the washing instructions exactly, but now it looks more like a shirt than a dress and its completely unwearable. im super disappointed because i thought this dress would be a wardrobe staple this summer.",Negative
15350,"This romper is extremely well made and the colors are even more beautiful in person.  however, i found it to run extremely short in the torso.  i couldnt get my arms through the sleeves after stepping into it without ripping the garment.  for reference im 59 with a slightly longer than average torso.  i ordered my normal size m.",Negative
15353,"This was so ridiculous on me. im 58 120 usually a 2/xs. so i ordered the xs. the inseam of the shorts are so short they barely cover my bum. and i mean barely. the romper itself was so wide that two of me could have fit in it.  love the colors, fabric, and the non-elasticized waist. if you are under 55 this might work for you in non-petite sizing.",Negative
15354,"High quality fabric and lots of bottom/ back coverage. also, it did not cut into my hips (which is fabulous!) ...so, if youre looking for a little more coverage this is your bottom. i found it true to size...im 58 and 150 lbs and i got a size 8 :)",Positive
15361,I saw this jacket in the store and it looks and fit beautiful! it fits tts and is forgiving to the curvy. this is a staple piece to have during the fall or spring. highly recommend.,Positive
15368,"After trying several sizes, including petite and regular, i am sad to return this dress. the regular sizes were too long on me (i am 54) and although the petite fit me just a little short, the biggest issue was how tent like it fit me. i wanted it to look like it does on the model but i just couldnt get the fit. usually i have great luck with cloth & stone.",Negative
15371,"This dress is adorable in the photo; however, in reality, it fits like a tent. the top would be okay although i would need a smaller size if i were to keep it. it flares out in the skirt to become an a-line and its just not very flattering. if i had read the reviews before ordering, i would have sized down, but i ordered before any reviews had been posted. sadly, i must return.",Negative
15374,"Yes, i bought this dress in anticipation of wearing it right away. its not mean for everybody. it would look good on a stick figure. if you have some hips, they balloon out.",Negative
15378,"I am 5 7 - 110 lbs. ordered my normal xs and the bottom portion was way over sized. it fit like a parachute, you could fit about 12 of me in the bottoms and very short. nice quality material, but extremely awkward fit.",Negative
15379,These bottoms are super comfortable. i think they run a little big for a small. i bought another swimsuit from retailer and the bottoms are also small and fit a little better than these. it goes well with the peplum swimsuit top. im so excited about wearing them this season!!,Positive
15385,I absolutely love this piece. its a beautiful and chic piece that is perfect for any occasion,Positive
15387,"Ok, so who likes to buy bathing suits? apparently i do, because this one arrived today in the white and rust, and im buying the black one in a second! i cant pass up such a flattering suit. the ruched bottom gives just enough extra so its not skin tight to your bottom. and the top has just the right amount of cover. the whole suit is easy to wear, nicely made, and flattering through the roof.",Positive
15391,"Cute tee. its a casual tee with some nice detailing that gives it some style. the fabric is a good thickness. not see-through thin but light enough for warm weather. the color should match pretty much anything. nice neckline. i think it runs slightly large. i hover between a small, extra small with tops and the xs fit nicely. i do have narrow shoulders, 32dd, so women with normal to wide shoulders might prefer their usual size. i dont expect people to gush over it with compliments but it it a",Positive
15392,Dress is nice but cant be worn without tights or you are at a risk of indecently exposing yourself. it is around 30 in length so is more of a tunic than a dress. im only 51 and it was too short . cant imagine anyone taller even trying to wear this !,Negative
15397,"I liked the colors and the design but its kind of an odd fabric, no give at all and no drape. stiff and kind of structured feeling for a casual cardigan. the sleeves are extremely narrow and tight. i ordered a medium and it felt like a ace bandage squeezing my arms. my arms are normal sized. if you have exceptionally narrow arms, might work for you. sending it back.",Negative
15403,"This dress is the absolute best. it is comfy, flattering, cute - pretty much the best dress ever. as a previous reviewer said, ti is a 3 - even 4 - season dress. throw it on with boots and a wool cardi in the winter and youre all set. i didnt even think twice about buying it. perfect length- a little longer in the back but not too short in the front (and i do not like short dresses/skirts). dont think about it... just buy.",Positive
15406,"I havent gotten a dress from retailer in a long time that i like as i do this one! this is the old retailer-quality, extras, and unique design! fits like it was made for me-tts, i am 55, 142 lbs and the 6 is perfection! no enlarged arm holes or funky fit...it has lining as well as a tu-tu slip underneath so you can create your own fullness in the skirt. it is very fitted at the bust and waist and will hide numerous flaws at the hips. this dress is spectacular so dont wait...press the button!!!!",Positive
15408,"This dress is really beautiful and high quality. the pattern, color, and fabric are great. the fit is flattering (im hourglass to pear shaped) and the size perfect for me in petite. please keep offering high quality clothes in petite sizes by higher end designers.",Positive
15415,I didnt realize that there were sequins on the design. they kept poking my shoulders and made the top very uncomfortable. the white material was also not very flattering on me. it went back.,Negative
15416,This bra surprised me by how good it looks on. the placement of the lace and cups creates a flattering silhouette.,Positive
15419,"I took the advise of a reviewer and sized down to xs. i am 56 and 110. i could take them off without unbuttoning them, they were hugh, even the xs! they looked like a halloween costume. even at the discounted sale price, awful and kind of made me laugh. but i guess thats why they are still available at this sale price.",Negative
15421,"I too was immediately drawn to this dress online and was this close to ordering a petite when i stopped my my local retailer and they had just gotten it in, in regular only. of course i tried it on (in the xs regular) and was thrilled to find it fit perfectly and was so flattering on my hourglass figure. im 51 and 115 with a 32 dd chest. no gaping or pulling, the waist and shoulders were where they should be and i found the length, with the hi/lo hem to be just above my knees in front. i think",Positive
15422,"I loved the look of this top when i saw it online, however, when i received it i was kinda disappointed. the color of the top was different than what i perceived initially. .its way more off white. ..not my favorite. the texture/pattern of fabric on the body of the top was too near hanky for me. the sequin detail at neckline is wonderful, but not enough for me to keep. unfortunately i will be returning this one. not a hit for my desired as the tic but some one else might love!",Negative
15424,"I typically wear a 4/6 but am a little bigger right now, so i went with the medium. was so excited to get these but was very disappointed when i tried them on. they look beautiful, but there is no lining, leaving the fabric uncomfortable. they were also huge! definitely make sure you size down if you d",Negative
